learning_rate,num_hidden_layers,regularizer,num_neurons,droput,optimizer,train_loss,val_loss,train_accuracy,val_accuracy,test_loss,test_accuracy
1e-07,5,0.7,512,0.7,SGD,7145.41552734375,7144.68115234375,0.4992484450340271,0.4987695813179016,7162.5103,50.07%
learning_rate,num_hidden_layers,regularizer,num_neurons,droput,optimizer,train_loss,val_loss,train_accuracy,val_accuracy,test_loss,test_accuracy
0.005,4,0,512,0.5,Adam,0.6658411026000977,0.6932395100593567,0.5949624180793762,0.5438623428344727,0.6898,53.85%
0.001,4,0,512,0.5,Adam,0.6615212559700012,0.6938023567199707,0.6010653972625732,0.5491387248039246,0.6942,53.70%
0.0005,4,0,512,0.5,Adam,0.6662192344665527,0.6926469802856445,0.5921880006790161,0.5427538752555847,0.6927,53.30%
0.0001,4,0,512,0.5,Adam,0.6748300790786743,0.687254011631012,0.577888548374176,0.549737274646759,0.6915,53.69%
